house_address,house_rental_area,house_orientation,house_layout,house_floor,house_rental_price,house_id,house_update_time,house_longitude,house_latitude,house_rental_method,house_tag,house_elevator,house_parking,house_water,house_electricity,house_gas,house_heating,create_time,city
鼓楼-华侨路-上海路,29.00㎡,南北,1室1厅1卫,高楼层（6层）,2700 元/月,NJ1657652896138788864,2022-08-08,118.78377775864,32.051311586789,整租,/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:48:40,南京
鼓楼-凤凰西街-华阳佳园华彩苑,40.00㎡,南,1室1厅1卫,高楼层（7层）,2800 元/月,NJ1662809620491534336,2022-08-10,118.752724,32.051503,整租,//随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:48:47,南京
鼓楼-龙江-石头城84号,41.47㎡,东北,1室1厅1卫,中楼层（7层）,2300 元/月,NJ1663015723355602944,2022-08-09,118.757457,32.067509,整租,/近地铁/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:48:54,南京
鼓楼-华侨路-君临国际,53.83㎡,北,1室1厅1卫,中楼层（35层）,4000 元/月,NJ1658304370321653760,2022-08-11,118.788754,32.055931,整租,/精装/随时看房/,有,租用车位,民水,民电,无,暂无数据,2022-08-12 17:49:00,南京
鼓楼-许府巷-芦席营82号,36.00㎡,南,1室1厅1卫,低楼层（3层）,1600 元/月,NJ1658443945991995392,2022-08-10,118.78727899429,32.088443076798,整租,/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:49:06,南京
鼓楼-福建路-中海凯旋门,25.89㎡,北,1室1厅1卫,低楼层（25层）,2800 元/月,NJ1658784866730246144,2022-08-09,118.76104250359,32.091399453839,整租,/精装/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:49:11,南京
鼓楼-建宁路-证大大拇指广场,45.00㎡,西,1室1厅1卫,低楼层（31层）,3600 元/月,NJ1659035083778031616,2022-08-08,118.748667,32.096799,整租,/精装/随时看房/,有,租用车位,民水,民电,有,暂无数据,2022-08-12 17:49:14,南京
鼓楼-华侨路-君临国际,36.90㎡,南,1室1厅1卫,中楼层（35层）,3500 元/月,NJ1659419130706526208,2022-08-08,118.788754,32.055931,整租,/随时看房/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 17:49:23,南京
鼓楼-湖南路-西桥,38.45㎡,南,1室1厅1卫,低楼层（7层）,3500 元/月,NJ1664483474230214656,2022-08-06,118.77992445949,32.068154084177,整租,/近地铁/精装/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:49:31,南京
鼓楼-金陵小区-金陵新六村,40.00㎡,南北,1室1厅1卫,中楼层（7层）,1800 元/月,NJ1659180547135504384,2022-08-11,118.771104,32.116968,整租,//近地铁/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:49:40,南京
鼓楼-建宁路-恒大滨江三期恒景滨江城,50.87㎡,南,1室1厅1卫,高楼层（30层）,3600 元/月,NJ1659430429041623040,2022-08-10,118.74413933479,32.094226692886,整租,/官方核验/精装/,无,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,2022-08-12 17:49:49,南京
鼓楼-热河南路-天正桃源,60.00㎡,西,1室1厅1卫,高楼层（5层）,3600 元/月,NJ1660120471531683840,2022-08-11,118.7513729298,32.090506336825,整租,/精装/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:49:57,南京
鼓楼-许府巷-建设新村,25.00㎡,东南,1室1厅1卫,中楼层（4层）,2500 元/月,NJ1660576603261894656,2022-08-05,118.78956123398,32.088601652382,整租,//近地铁/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:50:03,南京
鼓楼-建宁路-龙湖紫都城,37.50㎡,南,1室1厅1卫,中楼层（25层）,2700 元/月,NJ1664990053908086784,2022-08-09,118.77944,32.10064,整租,/精装/非居住房屋/,有,暂无数据,商水,商电,无,暂无数据,2022-08-12 17:50:12,南京
鼓楼-华侨路-春风大厦,62.00㎡,南,1室1厅1卫,中楼层（30层）,4500 元/月,NJ1667468372788379648,2022-08-07,118.786735,32.052116,整租,/新上/近地铁/精装/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:50:15,南京
鼓楼-湖南路-中商万豪,55.00㎡,南,1室1厅1卫,低楼层（57层）,2900 元/月,NJ1667491198123638784,2022-08-09,118.77627990373,32.075681170992,整租,/新上/精装/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:50:19,南京
鼓楼-凤凰西街-辰龙广场,44.00㎡,西,1室1厅1卫,高楼层（27层）,3200 元/月,NJ1667515347898466304,2022-08-09,118.74498,32.05111,整租,/新上/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 17:50:27,南京
鼓楼-华侨路-君临国际,35.00㎡,南,1室1厅1卫,低楼层（35层）,3300 元/月,NJ1668540575126650880,2022-08-10,118.788754,32.055931,整租,/新上/精装/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 17:50:31,南京
鼓楼-湖南路-中环国际,413.00㎡,南,1室0厅0卫,中楼层（55层）,26000 元/月,NJ1668528025286737920,2022-08-11,118.779767,32.072727,整租,/新上/近地铁/精装/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 17:50:36,南京
鼓楼-五塘广场-星河广场,32.00㎡,北,1室1厅1卫,中楼层（5层）,2500 元/月,NJ1668604325905039360,2022-08-10,118.78026246245,32.113522123362,整租,/业主自荐/新上/近地铁/精装/非居住房屋/,有,暂无数据,商水,商电,无,暂无数据,2022-08-12 17:50:43,南京
鼓楼-建宁路-北祖师庵,39.42㎡,南,1室1厅1卫,高楼层（7层）,2250 元/月,NJ1664832297150447616,2022-08-04,118.756435,32.095777,整租,/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:50:50,南京
鼓楼-湖南路-渊声巷,43.00㎡,南,1室1厅1卫,高楼层（6层）,3100 元/月,NJ1609063373037633536,2022-08-07,118.78444359524,32.067949076247,整租,//近地铁/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:50:57,南京
鼓楼-湖南路-中环国际,65.00㎡,东,1室1厅1卫,中楼层（55层）,3500 元/月,NJ1610951998927011840,2022-08-08,118.779767,32.072727,整租,/近地铁/精装/,有,租用车位,民水,民电,无,暂无数据,2022-08-12 17:51:03,南京
鼓楼-湖南路-世贸大厦,249.76㎡,南,1室1厅0卫,中楼层（28层）,12500 元/月,NJ1610571253830123520,2022-08-01,118.776578,32.0714,整租,/近地铁/精装/非居住房屋/,有,暂无数据,商水,商电,有,暂无数据,2022-08-12 17:51:12,南京
鼓楼-定淮门大街-新河二村,40.00㎡,南,1室1厅1卫,高楼层（7层）,2600 元/月,NJ1633407264754761728,2022-08-10,118.740863,32.072216,整租,/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:51:14,南京
鼓楼-五塘广场-金域中央街区三期,41.42㎡,南,1室1厅1卫,高楼层（15层）,6300 元/月,NJ1635169623982735360,2022-08-02,118.77964686834,32.112553249665,整租,/近地铁/精装/随时看房/,无,租用车位,暂无数据,暂无数据,暂无数据,暂无数据,2022-08-12 17:51:20,南京
鼓楼-三牌楼-虹桥中心,102.00㎡,南北,1室0厅0卫,高楼层（22层）,7500 元/月,NJ1614539902223908864,2022-08-10,118.768974,32.082774,整租,/精装/非居住房屋/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:51:27,南京
鼓楼-华侨路-君临国际,53.96㎡,北,1室1厅1卫,低楼层（35层）,3800 元/月,NJ1635861906650562560,2022-08-11,118.788754,32.055931,整租,/精装/随时看房/,有,租用车位,民水,民电,无,暂无数据,2022-08-12 17:51:30,南京
鼓楼-湖南路-中商万豪,45.00㎡,东,1室1厅1卫,低楼层（57层）,3000 元/月,NJ1615525602624798720,2022-08-10,118.77627990373,32.075681170992,整租,/精装/,有,租用车位,民水,民电,有,暂无数据,2022-08-12 17:51:34,南京
鼓楼-华侨路-君临国际,34.00㎡,北,1室1厅1卫,低楼层（35层）,3200 元/月,NJ1618198210373746688,2022-08-05,118.788754,32.055931,整租,/精装/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 17:51:39,南京
鼓楼-三牌楼-南邮大厦,83.73㎡,东北,1室1厅1卫,低楼层（28层）,6300 元/月,NJ1620374031691677696,2022-08-10,118.777031,32.083817,整租,/精装/非居住房屋/,有,暂无数据,暂无数据,暂无数据,有,暂无数据,2022-08-12 17:51:41,南京
鼓楼-湖南路-玄武湖金茂广场,75.00㎡,东北,1室1厅1卫,中楼层（38层）,5400 元/月,NJ1618816047907864576,2022-08-08,118.789864,32.078877,整租,/精装/,有,租用车位,民水,民电,无,暂无数据,2022-08-12 17:51:48,南京
鼓楼-五塘广场-金域中央街区三期,45.00㎡,南,1室1厅1卫,高楼层（12层）,1900 元/月,NJ1637452407694688256,2022-08-11,118.77964686834,32.112553249665,整租,/近地铁/精装/,无,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,2022-08-12 17:51:55,南京
鼓楼-热河南路-中山北路,40.00㎡,南,1室1厅0卫,中楼层（4层）,1500 元/月,NJ1638040233264021504,2022-08-01,118.74993802113,32.091242744308,整租,/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:52:03,南京
鼓楼-草场门大街-江东北路,158.60㎡,南,1室0厅0卫,低楼层（28层）,14000 元/月,NJ1638112112834248704,2022-08-08,118.74505746653,32.070431988295,整租,/近地铁/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:52:11,南京
鼓楼-建宁路-玉桥国际公寓,49.00㎡,北,1室1厅1卫,低楼层（29层）,3100 元/月,NJ1662722624720994304,2022-08-09,118.78759396693,32.098398574631,整租,/近地铁/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 17:52:17,南京
鼓楼-建宁路-锦绣江山东苑,61.47㎡,南,1室1厅1卫,高楼层（11层）,2800 元/月,NJ1662812764629893120,2022-07-31,118.76052147102,32.107975036472,整租,/官方核验/随时看房/,有,暂无数据,暂无数据,暂无数据,有,暂无数据,2022-08-12 17:52:20,南京
鼓楼-湖南路-高云岭,34.50㎡,南北,1室1厅1卫,低楼层（6层）,5800 元/月,NJ1662852737873739776,2022-08-07,118.789601,32.070151,整租,/近地铁/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:52:22,南京
鼓楼-万达广场-佳和园,49.60㎡,南,1室1厅1卫,中楼层（33层）,3300 元/月,NJ1663085451017191424,2022-08-11,118.733461,32.03674,整租,/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:52:26,南京
鼓楼-定淮门大街-百合果园,49.00㎡,南,1室1厅1卫,低楼层（7层）,2700 元/月,NJ1663510730705469440,2022-08-10,118.74432,32.075967,整租,/精装/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:52:30,南京
鼓楼-龙江-北京西路76号,41.00㎡,西北,1室1厅1卫,中楼层（6层）,3000 元/月,NJ1663737318290227200,2022-08-10,118.758605,32.065638,整租,/近地铁/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:52:37,南京
鼓楼-建宁路-锦绣江山东苑,72.00㎡,西西北,1室1厅1卫,中楼层（11层）,2800 元/月,NJ1667164502736502784,2022-08-06,118.76052147102,32.107975036472,整租,//新上/精装/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:52:43,南京
鼓楼-热河南路-中海滨江U-BOX,50.00㎡,南,1室1厅1卫,高楼层（19层）,3000 元/月,NJ1667355240631894016,2022-08-11,118.747113,32.087913,整租,/新上/,有,暂无数据,暂无数据,暂无数据,有,暂无数据,2022-08-12 17:52:51,南京
鼓楼-湖南路-玄武湖金茂广场,75.00㎡,西南,1室1厅1卫,高楼层（38层）,7000 元/月,NJ1667427605474705408,2022-08-07,118.789864,32.078877,整租,/新上/精装/,有,租用车位,民水,民电,无,暂无数据,2022-08-12 17:52:55,南京
鼓楼-湖南路-和泰国际大厦,233.17㎡,南,1室1厅0卫,中楼层（17层）,14000 元/月,NJ1667467841294565376,2022-08-11,118.775645,32.072318,整租,/新上/随时看房/,有,暂无数据,暂无数据,暂无数据,无,暂无数据,2022-08-12 17:53:03,南京
鼓楼-五塘广场-金域中央广场,41.00㎡,南北,1室1厅1卫,中楼层（15层）,2200 元/月,NJ1664183529363210240,2022-08-08,118.77894377282,32.11194184369,整租,/近地铁/精装/非居住房屋/,有,暂无数据,商水,商电,无,暂无数据,2022-08-12 17:53:11,南京
鼓楼-许府巷-黑龙江路,43.00㎡,南北,1室1厅1卫,高楼层（6层）,2600 元/月,NJ1667521825887748096,2022-08-08,118.78147044478,32.093165229377,整租,/新上/精装/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:53:16,南京
鼓楼-定淮门大街-新河一村,39.01㎡,南,1室1厅1卫,中楼层（7层）,2700 元/月,NJ1667876251085307904,2022-08-09,118.74259643505,32.074555231079,整租,/新上/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:53:22,南京
鼓楼-凤凰西街-天玺国际广场,57.36㎡,南,1室1厅1卫,低楼层（29层）,3600 元/月,NJ1664869470155309056,2022-08-11,118.736455,32.04944,整租,/精装/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:53:28,南京
鼓楼-湖南路-雅典花园,24.57㎡,南北,1室1厅1卫,低楼层（10层）,6000 元/月,NJ1665243919824191488,2022-08-11,118.776906,32.0754,整租,/精装/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:53:32,南京
鼓楼-挹江门-太古山庄,46.00㎡,南,1室1厅1卫,中楼层（10层）,2800 元/月,NJ1665227942554238976,2022-08-07,118.759354,32.086754,整租,//精装/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:53:36,南京
鼓楼-建宁路-证大大拇指广场,43.00㎡,东,1室1厅1卫,高楼层（31层）,2800 元/月,NJ1668490391004905472,2022-08-10,118.748667,32.096799,整租,/新上/精装/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:53:45,南京
鼓楼-福建路-中海凯旋门,34.00㎡,南,1室0厅1卫,中楼层（34层）,2700 元/月,NJ1665260050714722304,2022-08-10,118.76104250359,32.091399453839,整租,//精装/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:53:50,南京
鼓楼-宁海路-金轮峰华,36.00㎡,东,1室1厅1卫,中楼层（35层）,5600 元/月,NJ1632688514686517248,2022-08-11,118.789845,32.059193,整租,/近地铁/精装/,有,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,2022-08-12 17:53:59,南京
鼓楼-华侨路-君临国际,40.00㎡,南,1室1厅1卫,低楼层（35层）,3100 元/月,NJ1612403274286104576,2022-08-08,118.788754,32.055931,整租,/精装/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 17:54:02,南京
鼓楼-宁海路-河海大厦,53.00㎡,南,1室1厅1卫,低楼层（23层）,3800 元/月,NJ1611332685316227072,2022-08-04,118.77041907098,32.062961764933,整租,/近地铁/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:54:08,南京
鼓楼-凤凰西街-中海凤凰熙岸玺荟,57.90㎡,东,1室1厅1卫,中楼层（29层）,4600 元/月,NJ1613519628129009664,2022-08-08,118.759233,32.04974,整租,/近地铁/精装/随时看房/,有,暂无数据,商水,商电,有,暂无数据,2022-08-12 17:54:12,南京
鼓楼-建宁路-恒大滨江,49.00㎡,南,1室1厅1卫,低楼层（30层）,3500 元/月,NJ1612650923266408448,2022-08-11,118.740894,32.094473,整租,/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:54:20,南京
鼓楼-三牌楼-金陵大公馆,37.00㎡,北,1室0厅1卫,中楼层（31层）,2400 元/月,NJ1614107187871744000,2022-07-30,118.77703056302,32.093097132583,整租,//精装/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:54:27,南京
鼓楼-三牌楼-三牌楼大街,40.00㎡,南,1室1厅1卫,中楼层（7层）,2200 元/月,NJ1616037926733348864,2022-08-01,118.771828,32.08668,整租,/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:54:36,南京
鼓楼-湖南路-金山大厦,130.00㎡,南,1室1厅0卫,低楼层（30层）,6900 元/月,NJ1617139138954264576,2022-08-04,118.778815,32.07462,整租,/精装/,有,暂无数据,商水,商电,有,暂无数据,2022-08-12 17:54:44,南京
鼓楼-汉中门大街-凤凰街,28.00㎡,东南,1室1厅1卫,低楼层（7层）,2000 元/月,NJ1661234932527136768,2022-08-04,118.768454,32.048819,整租,//近地铁/精装/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:54:47,南京
鼓楼-草场门大街-辰龙雅苑,40.00㎡,西,1室1厅1卫,低楼层（17层）,2600 元/月,NJ1640302581387362304,2022-08-11,118.740212,32.06055,整租,//近地铁/精装/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:54:56,南京
鼓楼-龙江-金海园,51.24㎡,东,1室1厅1卫,高楼层（4层）,2500 元/月,NJ1667401443348316160,2022-08-11,118.74864267282,32.061788468641,整租,//新上/近地铁/精装/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:54:59,南京
鼓楼-龙江-金陵名人居,70.00㎡,南北,1室2厅1卫,高楼层（6层）,2950 元/月,NJ1643223015053328384,2022-08-10,118.749566,32.06868,整租,/近地铁/精装/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:55:04,南京
鼓楼-热河南路-中山北路,35.00㎡,南,1室1厅1卫,中楼层（4层）,2500 元/月,NJ1657577165069221888,2022-08-03,118.74993802113,32.091242744308,整租,/近地铁/精装/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:55:12,南京
鼓楼-五塘广场-五塘新村,43.00㎡,南,1室1厅1卫,中楼层（6层）,1950 元/月,NJ1666650679730503680,2022-08-07,118.79010752969,32.116369686806,整租,/近地铁/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:55:17,南京
鼓楼-华侨路-虎踞路,32.00㎡,南,1室1厅1卫,低楼层（7层）,2400 元/月,NJ1633013194286956544,2022-08-11,118.771837,32.049388,整租,/近地铁/精装/,无,暂无数据,暂无数据,暂无数据,有,暂无数据,2022-08-12 17:55:23,南京
鼓楼-华侨路-上海路,43.00㎡,东,1室1厅1卫,中楼层（7层）,2600 元/月,NJ1666781466257784832,2022-08-08,118.78377775864,32.051311586789,整租,/新上/近地铁/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:55:27,南京
鼓楼-湖南路-大方巷,40.00㎡,南北,1室1厅1卫,中楼层（4层）,2300 元/月,NJ1667385129649045504,2022-08-07,118.782886,32.070556,整租,//新上/近地铁/精装/随时看房/,无,暂无数据,暂无数据,暂无数据,有,暂无数据,2022-08-12 17:55:32,南京
鼓楼-许府巷-工人新村,37.97㎡,南北,1室1厅1卫,中楼层（6层）,3000 元/月,NJ1660613169074143232,2022-08-11,118.786603,32.087087,整租,//近地铁/精装/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:55:37,南京
鼓楼-华侨路-华荣大厦,131.00㎡,西南,1室1厅1卫,中楼层（30层）,6200 元/月,NJ1651810464755089408,2022-07-30,118.788983,32.051874,整租,/近地铁/非居住房屋/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:55:45,南京
鼓楼-宁海路-随园大厦,50.00㎡,南,1室1厅1卫,低楼层（29层）,2300 元/月,NJ1659921226241409024,2022-08-07,118.782886,32.056894,整租,//精装/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:55:50,南京
鼓楼-宁海路-仙霞路,27.00㎡,南,1室0厅1卫,低楼层（6层）,1700 元/月,NJ1654684487226753024,2022-08-09,118.771197,32.062602,整租,/近地铁/精装/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:55:57,南京
鼓楼-建宁路-中央金地广场,800.00㎡,南,1室1厅1卫,中楼层（19层）,32000 元/月,NJ1666325767203586048,2022-08-05,118.775955,32.098536,整租,/精装/,有,租用车位,商水,商电,有,暂无数据,2022-08-12 17:56:06,南京
鼓楼-建宁路-龙湖紫都城,40.00㎡,南,1室1厅1卫,高楼层（25层）,2400 元/月,NJ1666368751123038208,2022-08-04,118.77944,32.10064,整租,/精装/非居住房屋/,有,暂无数据,商水,商电,无,暂无数据,2022-08-12 17:56:08,南京
鼓楼-建宁路-证大大拇指广场,41.00㎡,北,1室1厅1卫,中楼层（32层）,2600 元/月,NJ1666656996868227072,2022-08-08,118.748667,32.096799,整租,/精装/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 17:56:17,南京
鼓楼-建宁路-锦绣江山东苑,72.00㎡,西西北,1室1厅1卫,中楼层（11层）,3000 元/月,NJ1667165320478982144,2022-08-06,118.76052147102,32.107975036472,整租,/新上/精装/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:56:21,南京
鼓楼-湖南路-中商万豪,66.00㎡,西南,1室1厅1卫,高楼层（57层）,2750 元/月,NJ1667118873125584896,2022-08-11,118.77627990373,32.075681170992,整租,/新上/精装/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:56:26,南京
鼓楼-凤凰西街-辰龙广场,53.65㎡,南北,1室0厅1卫,中楼层（27层）,2900 元/月,NJ1667112886025060352,2022-08-06,118.74498,32.05111,整租,/新上/精装/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 17:56:32,南京
鼓楼-建宁路-证大大拇指广场,45.00㎡,东,1室1厅1卫,低楼层（31层）,3000 元/月,NJ1667163888354852864,2022-08-06,118.748667,32.096799,整租,/新上/精装/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:56:36,南京
鼓楼-建宁路-锦绣江山东苑,72.00㎡,西西北,1室1厅1卫,中楼层（11层）,2800 元/月,NJ1667165734565838848,2022-08-06,118.76052147102,32.107975036472,整租,//新上/精装/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:56:40,南京
鼓楼-宁海路-虎踞路86号,55.50㎡,南,1室1厅1卫,中楼层（5层）,3600 元/月,NJ1667393194427416576,2022-08-10,118.76532465424,32.057343540835,整租,/新上/精装/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:56:47,南京
鼓楼-小市-复地新都荟,58.00㎡,西南,1室1厅1卫,中楼层（7层）,2700 元/月,NJ1667446288733437952,2022-08-07,118.80563260665,32.108727695538,整租,/新上/非居住房屋/,有,暂无数据,商水,商电,无,暂无数据,2022-08-12 17:56:54,南京
鼓楼-建宁路-多伦路,48.00㎡,南,1室1厅1卫,高楼层（7层）,2400 元/月,NJ1667458056243380224,2022-08-07,118.75880157389,32.094933938239,整租,/新上/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:56:59,南京
鼓楼-建宁路-证大大拇指广场,54.00㎡,西,1室1厅1卫,低楼层（31层）,3600 元/月,NJ1667430885219106816,2022-08-08,118.748667,32.096799,整租,/新上/精装/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:57:06,南京
鼓楼-湖南路-中商万豪,42.00㎡,南,1室1厅1卫,低楼层（57层）,2700 元/月,NJ1667497391076409344,2022-08-10,118.77627990373,32.075681170992,整租,/新上/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:57:10,南京
鼓楼-五塘广场-金域中央广场,40.93㎡,南,1室1厅1卫,低楼层（15层）,2200 元/月,NJ1667470507131273216,2022-08-07,118.77894377282,32.11194184369,整租,/新上/近地铁/精装/非居住房屋/,有,暂无数据,商水,商电,无,暂无数据,2022-08-12 17:57:18,南京
鼓楼-凤凰西街-天玺国际广场,46.00㎡,北,1室1厅1卫,高楼层（29层）,3000 元/月,NJ1667526047521832960,2022-08-10,118.736455,32.04944,整租,/新上/精装/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:57:22,南京
鼓楼-凤凰西街-辰龙广场,60.00㎡,南,1室1厅1卫,中楼层（27层）,3000 元/月,NJ1668510744058003456,2022-08-10,118.74498,32.05111,整租,/业主自荐/新上/精装/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 17:57:27,南京
鼓楼-建宁路-深业滨江半岛,60.00㎡,北,1室1厅1卫,高楼层（31层）,3200 元/月,NJ1659477484820758528,2022-08-11,118.74586466497,32.10322070572,整租,/精装/,有,暂无数据,暂无数据,暂无数据,有,暂无数据,2022-08-12 17:57:31,南京
鼓楼-湖南路-丁家桥1-37号,237.90㎡,东西,1室1厅1卫,高楼层（3层）,10000 元/月,NJ1660872715239686144,2022-08-10,118.785624,32.075801,整租,/近地铁/精装/,无,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,2022-08-12 17:57:37,南京
鼓楼-宁海路-金轮峰华,35.00㎡,东,1室1厅1卫,中楼层（35层）,5000 元/月,NJ1660902508962250752,2022-08-07,118.789845,32.059193,整租,/近地铁/精装/,有,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,2022-08-12 17:57:45,南京
鼓楼-建宁路-绿城花园,41.00㎡,南,1室1厅1卫,高楼层（17层）,2800 元/月,NJ1665950097386504192,2022-08-11,118.77736985612,32.097789166101,整租,/精装/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:57:50,南京
鼓楼-挹江门-察哈尔路,51.00㎡,东,1室1厅1卫,低楼层（7层）,2500 元/月,NJ1593828657925718016,2022-08-05,118.755326,32.080554,整租,/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:57:57,南京
鼓楼-挹江门-圣淘沙花城,58.58㎡,南,1室1厅1卫,低楼层（28层）,3000 元/月,NJ1593903686973652992,2022-08-11,118.75997084999,32.079555439856,整租,/精装/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:58:02,南京
鼓楼-三牌楼-福建路,45.00㎡,南,1室1厅1卫,低楼层（6层）,6000 元/月,NJ1625409984730759168,2022-08-03,118.76779107192,32.086419555188,整租,/精装/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:58:08,南京
鼓楼-建宁路-锦绣江山花园南苑,35.51㎡,南,1室1厅1卫,中楼层（11层）,2500 元/月,NJ1596119713019068416,2022-08-04,118.760435,32.107115,整租,/精装/,有,租用车位,民水,民电,无,暂无数据,2022-08-12 17:58:13,南京
鼓楼-建宁路-锦绣江山东苑,67.00㎡,北,1室1厅1卫,高楼层（11层）,3000 元/月,NJ1603291845603885056,2022-08-02,118.76052147102,32.107975036472,整租,/精装/,有,免费使用,暂无数据,暂无数据,有,暂无数据,2022-08-12 17:58:16,南京
鼓楼-汉中门大街-甲壳虫公寓,67.07㎡,南,1室0厅1卫,中楼层（5层）,4500 元/月,NJ1602605957454495744,2022-08-11,118.769968,32.0479,整租,/随时看房/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 17:58:23,南京
鼓楼-湖南路-中商万豪,58.15㎡,东,1室1厅1卫,中楼层（57层）,3000 元/月,NJ1604027200086999040,2022-08-11,118.77627990373,32.075681170992,整租,/精装/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:58:31,南京
鼓楼-宁海路-上海路新村,41.78㎡,东北,1室1厅1卫,低楼层（7层）,2600 元/月,NJ1628604204777996288,2022-08-11,118.781532,32.05942,整租,//随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 17:58:35,南京
鼓楼-福建路-中海凯旋门,32.60㎡,北,1室1厅1卫,低楼层（34层）,2600 元/月,NJ1606494989146128384,2022-08-07,118.76104250359,32.091399453839,整租,/精装/随时看房/,有,租用车位,民水,民电,有,暂无数据,2022-08-12 17:58:42,南京
鼓楼-热河南路-世茂滨江新城,98.00㎡,南,1室2厅1卫,中楼层（52层）,4500 元/月,NJ1606610201891307520,2022-08-10,118.74101,32.084308,整租,//精装/随时看房/,有,租用车位,民水,民电,有,暂无数据,2022-08-12 17:58:47,南京
